window_id,work_source_id,book_id,decision,scope_fit,dominant_topic,event_ids,research_question_ids,duplicate_group,review_confidence,reason_code,attribution_profiles,verification_requirements,reviewer_notes
d311ad0a86aa95adfaeffe85,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,KAB_AL_AHBAR,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH | ISRAILIYYAT_OR_EARLY_REPORT_CLASSIFICATION_REQUIRED,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
54b0c986303e4dfb8dfcefe8,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,FORM_AND_SPIRIT,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
ee03008748b75f121fa0e16c,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PROSTRATION_AND_IBLIS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
692c95a743603a6c14df1465,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,FORM_AND_SPIRIT,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
6385571fe2e127148c5b31e8,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,EVE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
673e4160b5c0e07508115ba8,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
c5a4ade6463b438ea8f5dc1a,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
d938ad3a6b54de721f986505,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PROSTRATION_AND_IBLIS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
2a122080d4cdf192c992bb53,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
5feef5481cf8a0bbf0fc72f5,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
fa89de561eb1a017e6271480,SRC-HISTORY-BIDAYAH-ADAM,4445,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
6b05e3132f88a8111c4d01f2,SRC-HISTORY-KAMIL-ADAM,21712,INCLUDE,MIXED,PRE_CREATION_AND_JINN,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-010 | EV-ADAM-011 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-040 | EV-ADAM-041 | EV-ADAM-042 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055 | EV-ADAM-070 | EV-ADAM-071 | EV-ADAM-080 | EV-ADAM-081 | EV-ADAM-082 | EV-ADAM-090 | EV-ADAM-091 | EV-ADAM-099,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-007 | RQ-ADAM-008 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-015 | RQ-ADAM-016 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019 | RQ-ADAM-025 | RQ-ADAM-026 | RQ-ADAM-027 | RQ-ADAM-028 | RQ-ADAM-029 | RQ-ADAM-030 | RQ-ADAM-032,,0.99,COMPREHENSIVE_ADAM_NARRATIVE,,EXACT_PASSAGE_BOUNDARY_REQUIRED,سرد جامع من خلفية إبليس إلى خلق آدم والأسماء والسجود والسكن؛ تفصل عنه الوسوسة والهبوط والذرية، وتراجع الأخبار التاريخية والإسرائيلية منفردة.
e5f0c778649c98e42c12c3d9,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
cbe15a60dddfae085585abce,SRC-HISTORY-KAMIL-ADAM,21712,INCLUDE,IN_SCOPE,CREATION_MATERIAL,,,,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
2b0d25c716f0b1c8fb3385e3,SRC-HISTORY-KAMIL-ADAM,21712,INCLUDE,IN_SCOPE,PRE_CREATION,,,DUP-PRE_CREATION-010,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
369a5a4b17008ee2b72117ad,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
a3834261969705156e8eb273,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
729ed768c504136f88650866,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
acac6f54989d3b3c9a7bb24b,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,ANNOUNCEMENT,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
4da39da43625f3221fac0539,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,HONOUR_AND_STATUS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
a22fd918fd77200b16816a38,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
bd8d11ddcfd597f834051621,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
991b38f8cc3a5d2aee1bdab5,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,WAHB_IBN_MUNABBIH,HADITH_GRADING_REQUIRED | ISRAILIYYAT_OR_EARLY_REPORT_CLASSIFICATION_REQUIRED,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
222cbbc4c6c2d68eddc5890d,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
a7d30011232815780f53d1e3,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
0ebd113cd1f1fe862f07845c,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
466216440b5bf1f602626a19,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
d9c51daad505ebe3725caaf0,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
7f2934b917997b489742426a,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
287011996f24a8ffd1cf190b,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
8f88fd9ed9d9c34c65b48fa8,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,EVE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
6e1d85417ad7c6a0af9861c7,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
d4eefeb096441a40c8bb9b92,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
95506b2b6a6d24b0159bc4a0,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
c246e368294216cf275330ac,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
7a0656cde1b3db345892b49f,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
03cb4d5fb1efb20b41fcc885,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
893ce4ac023de9244f737722,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
142ef2a56d492febc46801f1,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
f0b44faacad2e8e9ab9e7001,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
365c0f02af0d17afb75c5856,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
